RACE_CATEGORY,LATIN,NON_US_CITIZEN,HH_AGE,MALE,GRAD_CATEGORY,MAR_CATEGORY,YNGKIDS,SENIORS,DISABLED,NUM_MEMBERS,INCOME,LN_INCOME,STAY_CATEGORY,HOUSE_AGE,UNIT_CATEGORY,NOGOODSCHOOL,NOGOODPTRNS,HIGH_PCRIME,HIGH_SCRIME,HIGH_RISK,RENT_CONTROL,HUD_CATEGORY,DIV4,COMPOSITE_HI2,INCOME_CATEGORY,WHITE,BLACK,ASIAN,OTHER_RACE,MARRIED,SEPARATED,NEVER_MARRIED,HUD_HOU,HUD_HCV,HUD_NON,ONE_FAMILY_HOUSE,APARTMENT,MOBILE_HOUSE,DIV4_1,DIV4_2,DIV4_3,DIV4_4,UNDSCHOOL,HIGHSCHOOL,COLLEGE,BACHELOR,MASTER,STAY_0_5,STAY_5_10,STAY_10_MORE
3,1,1,39.0,1,3,1,1,0,0,4,51000.0,10.839600519357369,1,71.0,2,0,0,0,0,0,0,3,4,2,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,23.0,1,2,3,0,0,0,1,20000.0,9.90353755128617,1,102.0,2,0,0,0,0,0,0,3,3,1,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,66.0,0,1,2,0,1,1,1,21500.0,9.975854724662028,2,31.0,2,0,0,0,0,0,0,2,3,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,30.0,1,3,1,0,0,0,2,24000.0,10.085850775128717,1,31.0,2,0,0,1,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,57.0,1,2,3,0,0,1,1,17330.0,9.760252084449375,3,51.0,2,0,0,1,1,0,0,2,4,0,2.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,64.0,0,1,3,0,0,0,1,19700.0,9.888424674859083,1,31.0,2,0,0,0,0,0,0,2,3,1,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,52.0,0,3,1,0,0,0,4,35700.0,10.482933978579906,1,51.0,1,0,0,1,0,0,0,3,4,3,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,29.0,0,4,3,0,0,0,1,23000.0,10.043292972227004,1,102.0,2,0,0,0,0,0,0,3,1,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,28.0,1,2,1,1,0,0,5,36600.0,10.50783084142058,2,11.0,1,0,0,1,0,0,0,3,4,2,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,37.0,0,3,2,0,0,0,4,28020.0,10.240709508047887,2,21.0,2,0,0,1,0,1,0,3,1,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,67.0,0,2,2,0,1,1,1,22200.0,10.007892611890918,3,31.0,2,0,1,1,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,65.0,1,2,2,0,1,1,1,19000.0,9.852246888342531,1,51.0,2,0,1,0,0,0,0,3,2,1,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,0,41.0,0,3,1,0,0,0,5,32000.0,10.373522431293592,2,61.0,2,0,0,0,0,0,0,2,4,1,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,0,1,61.0,0,4,2,0,1,1,4,42100.0,10.647826772357497,2,31.0,2,0,0,1,1,0,0,3,4,0,2.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,0,25.0,0,3,2,1,0,1,2,20000.0,9.90353755128617,1,71.0,1,1,1,0,0,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,61.0,0,5,3,0,0,1,1,21000.0,9.952325334619427,1,61.0,2,0,0,0,0,0,0,3,4,2,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,22.0,1,4,3,0,0,0,2,21080.0,9.956127439860307,1,102.0,2,0,0,1,1,0,0,3,1,2,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,63.0,1,2,1,0,1,1,2,31000.0,10.34177474101152,2,51.0,2,0,0,1,0,0,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,39.0,0,1,2,0,0,1,4,45000.0,10.714439990727769,1,51.0,2,0,0,1,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,80.0,1,4,1,0,1,1,2,24000.0,10.085850775128717,1,9.0,2,0,0,0,0,0,0,2,4,0,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4,1,0,32.0,0,2,3,0,0,0,3,36500.0,10.505094936455558,2,31.0,1,0,0,1,0,0,0,3,4,0,2.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,36.0,0,4,1,1,0,0,4,37500.0,10.53212287826962,1,31.0,1,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0,0,26.0,1,2,3,0,0,0,1,22700.0,10.030164255362632,1,8.0,3,0,1,0,0,0,0,3,3,1,2.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,54.0,0,2,2,0,0,1,1,18600.0,9.83097062169695,1,31.0,2,0,1,0,0,0,0,2,3,1,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,71.0,0,2,2,0,1,0,1,20500.0,9.928228944424575,3,41.0,1,0,1,1,0,0,0,3,2,0,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,51.0,1,2,2,0,0,1,1,14600.0,9.588845298501564,1,81.0,2,0,0,1,0,0,0,3,4,3,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,80.0,0,4,1,0,1,0,2,24200.0,10.094149233605084,2,51.0,2,0,0,0,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4,1,1,53.0,0,1,1,1,0,0,6,70000.0,11.156264806643742,1,31.0,1,0,1,0,0,0,0,3,3,0,2.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,53.0,1,3,2,0,0,1,1,24000.0,10.085850775128717,2,21.0,2,0,0,1,0,0,0,3,3,1,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3,0,0,70.0,0,3,1,0,1,0,3,37900.0,10.542732775946709,1,41.0,2,0,0,0,0,0,0,3,4,1,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,62.0,1,4,1,0,0,0,2,27000.0,10.203629181337648,3,101.0,2,1,0,0,0,0,0,3,1,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,69.0,0,4,3,0,1,1,1,22900.0,10.038935856711177,3,102.0,2,0,0,0,0,0,0,3,1,0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0,0,85.0,0,4,3,0,1,0,1,20000.0,9.90353755128617,1,21.0,1,0,1,0,0,0,0,3,4,1,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,43.0,0,2,1,1,0,0,5,40000.0,10.596659732783579,1,61.0,3,1,1,1,1,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,45.0,1,1,1,0,0,0,6,63000.0,11.050905878263567,2,41.0,1,0,0,1,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,0,0,26.0,0,3,3,0,0,0,1,14400.0,9.575052927597383,1,61.0,2,0,0,0,0,0,0,3,2,2,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,26.0,1,2,3,0,0,0,2,25190.0,10.134242066851673,2,81.0,1,0,0,1,1,0,0,3,4,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,0,1,42.0,0,1,2,0,0,0,3,40500.0,10.609081944147828,1,102.0,2,0,0,0,0,0,0,3,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,74.0,1,3,2,0,1,0,1,24500.0,10.106469212026385,1,11.0,2,1,0,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,26.0,0,1,3,0,0,0,1,25000.0,10.12667110305036,1,21.0,2,0,1,1,0,0,0,3,1,0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,62.0,1,1,1,0,0,0,4,30000.0,10.308985993422082,2,101.0,2,0,0,0,0,0,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,1,0,59.0,0,5,2,0,0,0,1,21400.0,9.97119292889014,1,21.0,2,0,0,0,0,0,0,3,4,1,2.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2,0,0,49.0,0,2,3,0,0,0,4,39000.0,10.571342565808699,2,81.0,1,0,0,0,0,0,0,3,2,0,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,62.0,0,3,2,0,1,1,3,39400.0,10.5815464756746,3,101.0,2,0,0,0,0,0,0,2,1,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0,0,38.0,0,1,1,0,0,0,6,48100.0,10.781058245898533,3,41.0,1,0,0,0,0,0,0,2,4,0,2.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2,0,0,44.0,1,1,3,0,0,0,1,18000.0,9.798182590890704,1,81.0,1,0,0,1,1,0,0,3,2,3,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,42.0,0,2,1,1,0,0,6,50000.0,10.819798284210286,1,31.0,1,0,0,1,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4,1,0,30.0,0,3,3,0,0,0,3,36000.0,10.491301994830229,2,41.0,1,1,0,1,1,0,0,3,4,3,2.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,56.0,1,4,3,0,0,1,2,21000.0,9.952325334619427,3,102.0,2,0,0,1,0,0,1,3,1,2,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,0,43.0,0,4,2,0,0,0,3,35700.0,10.482933978579906,1,51.0,2,1,0,1,1,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,78.0,0,2,2,0,1,0,1,13050.0,9.476620038167528,1,61.0,1,0,0,0,0,0,0,3,2,2,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,43.0,1,2,1,0,0,0,5,35200.0,10.468829770273567,1,51.0,2,0,1,1,0,1,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,31.0,0,1,3,0,0,0,2,22000.0,9.99884318585288,1,51.0,2,0,1,1,0,1,0,3,3,0,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,31.0,1,1,1,0,0,0,2,30000.0,10.308985993422082,2,101.0,1,0,0,0,0,1,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,0,41.0,1,4,2,0,0,0,8,62400.0,11.041336579870135,1,91.0,1,0,1,0,0,0,0,3,3,1,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,36.0,1,3,1,0,0,0,4,50000.0,10.819798284210286,1,51.0,2,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,41.0,1,1,3,0,0,0,1,19000.0,9.852246888342531,3,81.0,1,0,1,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,66.0,0,5,2,0,1,0,1,14600.0,9.588845298501564,1,41.0,1,0,1,0,0,0,0,3,3,2,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,85.0,0,3,2,0,1,1,1,13000.0,9.472781556562168,3,51.0,1,0,1,0,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,0,0,38.0,0,1,3,0,0,0,3,30350.0,10.320584744874001,1,31.0,1,0,0,0,0,0,0,3,3,1,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,80.0,1,2,2,0,1,1,1,19000.0,9.852246888342531,1,21.0,2,0,1,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,79.0,0,3,2,0,1,1,1,13200.0,9.488047863280759,2,51.0,3,0,1,0,0,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,85.0,1,1,2,0,1,0,1,17300.0,9.758519582283522,1,31.0,2,0,0,0,0,0,0,1,4,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2,0,0,69.0,0,4,3,0,1,0,1,16800.0,9.729193687429403,1,61.0,1,0,0,0,0,0,0,3,3,1,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4,0,0,38.0,0,1,3,1,0,0,7,61500.0,11.026808713825016,1,61.0,2,0,0,0,0,0,0,3,4,1,2.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,85.0,0,3,2,0,1,1,1,15200.0,9.62911649414402,3,41.0,1,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,1,1,53.0,1,1,1,0,0,1,3,28400.0,10.254179634797001,1,91.0,2,0,0,0,0,0,1,3,1,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2,0,0,27.0,0,3,3,1,0,0,2,28800.0,10.268165387743457,1,61.0,1,0,0,1,1,0,0,1,2,0,2.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,39.0,1,4,1,0,0,0,2,21600.0,9.980494888896912,1,41.0,1,0,0,0,1,0,0,3,4,3,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,85.0,0,4,2,0,1,1,1,23300.0,10.056251557087757,1,101.0,2,0,1,1,0,1,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,27.0,0,3,1,0,0,0,4,31100.0,10.344995251991222,1,41.0,1,1,0,1,0,0,0,3,4,2,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,64.0,0,2,3,0,0,1,1,19000.0,9.852246888342531,1,101.0,2,0,0,0,0,0,0,3,1,0,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,0,62.0,0,1,1,0,1,0,2,23500.0,10.064798252418377,3,71.0,2,0,0,0,0,0,0,2,1,0,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4,1,0,29.0,0,4,3,0,0,0,1,25000.0,10.12667110305036,1,101.0,2,0,0,1,1,0,0,3,1,2,2.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,39.0,1,4,2,0,0,0,1,20000.0,9.90353755128617,2,61.0,2,0,0,1,0,0,0,3,1,3,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,56.0,0,1,3,0,0,0,1,17000.0,9.741027444837728,1,61.0,2,0,0,0,0,0,0,3,2,2,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,38.0,1,1,1,1,0,0,4,30000.0,10.308985993422082,2,51.0,2,0,0,1,1,0,0,3,4,3,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,0,0,38.0,0,3,1,1,0,0,4,50000.0,10.819798284210286,1,91.0,1,0,1,0,0,0,0,3,2,0,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2,0,0,54.0,0,3,2,0,0,0,1,22000.0,9.99884318585288,3,81.0,1,0,0,0,0,0,0,3,2,0,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,0,0,73.0,0,2,3,0,1,1,2,20100.0,9.908524844053396,3,31.0,2,0,0,0,0,0,0,1,2,1,2.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0,22.0,0,2,3,0,0,1,5,63000.0,11.050905878263567,1,41.0,1,0,1,1,0,0,0,3,4,0,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,73.0,0,1,2,0,1,1,1,16400.0,9.70509758756311,3,51.0,2,0,0,0,0,0,0,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,26.0,0,1,3,0,0,0,2,18400.0,9.820160289946374,1,51.0,1,0,0,1,0,0,0,3,2,3,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,34.0,0,3,1,1,0,0,3,28000.0,10.239995502805316,1,31.0,1,0,0,0,0,0,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,41.0,1,2,1,0,1,0,5,41900.0,10.643064971973882,3,31.0,1,0,1,0,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,85.0,0,2,2,0,1,1,2,27870.0,10.235342000707783,3,41.0,1,0,1,0,0,0,0,3,2,0,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,38.0,1,2,2,0,0,0,2,25200.0,10.134638955251866,1,51.0,2,0,0,0,0,0,0,3,2,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2,0,0,49.0,0,4,1,0,0,0,3,26300.0,10.177362240256695,1,21.0,1,0,1,0,0,0,0,3,3,2,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3,0,0,62.0,0,4,3,0,0,0,1,20000.0,9.90353755128617,3,71.0,2,0,0,1,0,0,0,3,2,0,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0,78.0,0,2,2,0,1,0,5,54000.0,10.896757843893464,1,11.0,2,0,1,0,0,0,0,3,3,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,36.0,1,1,2,0,0,0,3,31000.0,10.34177474101152,1,41.0,2,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,63.0,0,2,2,0,0,1,1,15200.0,9.62911649414402,1,41.0,2,0,1,0,0,0,0,1,1,1,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,67.0,1,1,2,0,1,0,1,18000.0,9.798182590890704,1,102.0,2,1,0,1,0,0,0,3,1,3,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,64.0,1,3,2,0,0,1,1,17000.0,9.741027444837728,2,61.0,2,0,0,0,0,0,0,2,4,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2,0,0,28.0,0,2,3,1,0,0,5,52000.0,10.859018228147887,1,41.0,1,0,1,0,0,0,0,3,3,0,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,48.0,1,2,2,0,0,0,3,40000.0,10.596659732783579,3,61.0,2,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,20.0,0,3,3,0,0,0,5,37800.0,10.540090836284206,1,31.0,1,0,0,0,0,0,0,3,4,2,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,35.0,0,1,2,0,0,0,3,41430.0,10.631784671878874,1,21.0,2,0,0,0,0,1,0,3,3,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,78.0,1,2,1,0,1,1,3,27400.0,10.21833478806055,3,51.0,2,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,67.0,1,1,2,0,1,1,1,14650.0,9.592263871501313,3,101.0,2,0,0,1,0,0,0,3,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,52.0,0,2,2,0,0,1,1,25600.0,10.150386692204734,2,81.0,1,1,1,1,1,0,0,3,2,1,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,79.0,0,2,2,0,1,0,1,19200.0,9.862717639992917,1,71.0,2,0,0,0,0,0,0,3,2,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2,1,0,58.0,0,3,3,0,1,1,3,27800.0,10.2328272702548,3,51.0,2,0,0,0,0,0,0,1,1,0,2.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0,0,50.0,1,3,3,0,0,0,2,23900.0,10.081675578048475,3,81.0,1,0,0,0,0,0,0,3,2,0,2.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,1,0,53.0,1,4,1,1,0,0,5,54700.0,10.909637269778615,1,31.0,2,0,0,1,0,0,0,3,1,1,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,54.0,1,2,1,0,0,0,3,40000.0,10.596659732783579,1,41.0,1,0,0,0,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4,0,0,45.0,1,3,2,0,0,0,1,18000.0,9.798182590890704,3,91.0,2,1,0,0,0,0,0,3,1,3,2.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0,0,72.0,0,1,3,0,1,1,1,14000.0,9.546884034617925,1,71.0,2,0,0,0,0,0,0,1,2,0,2.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,68.0,1,2,2,0,1,0,1,18000.0,9.798182590890704,1,71.0,2,0,0,0,0,0,0,1,2,0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,60.0,0,3,1,0,0,1,3,36300.0,10.499600568082863,1,71.0,1,0,1,0,0,0,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,44.0,0,3,2,0,0,1,2,25000.0,10.12667110305036,2,51.0,2,0,0,1,1,0,0,3,4,3,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,69.0,0,3,2,0,1,1,1,20004.0,9.903737521291335,1,21.0,2,0,1,1,0,0,0,1,3,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,56.0,0,3,2,0,0,1,2,18340.0,9.816894269951032,1,51.0,1,1,1,1,1,1,0,2,3,3,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,52.0,0,2,2,0,0,0,1,25000.0,10.12667110305036,1,51.0,2,0,0,0,0,0,0,3,2,0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,25.0,0,5,3,0,0,0,1,20000.0,9.90353755128617,1,61.0,1,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
