RACE_CATEGORY,LATIN,NON_US_CITIZEN,HH_AGE,MALE,GRAD_CATEGORY,MAR_CATEGORY,YNGKIDS,SENIORS,DISABLED,NUM_MEMBERS,INCOME,LN_INCOME,STAY_CATEGORY,HOUSE_AGE,UNIT_CATEGORY,NOGOODSCHOOL,NOGOODPTRNS,HIGH_PCRIME,HIGH_SCRIME,HIGH_RISK,RENT_CONTROL,HUD_CATEGORY,DIV4,COMPOSITE_HI2,INCOME_CATEGORY,WHITE,BLACK,ASIAN,OTHER_RACE,MARRIED,SEPARATED,NEVER_MARRIED,HUD_HOU,HUD_HCV,HUD_NON,ONE_FAMILY_HOUSE,APARTMENT,MOBILE_HOUSE,DIV4_1,DIV4_2,DIV4_3,DIV4_4,UNDSCHOOL,HIGHSCHOOL,COLLEGE,BACHELOR,MASTER,STAY_0_5,STAY_5_10,STAY_10_MORE
2,0,1,67.0,1,3,1,0,1,1,2,34700.0,10.454523783963511,3,21.0,2,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,29.0,1,4,1,1,0,1,3,60000.0,11.002116507732017,1,31.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,64.0,1,3,1,0,0,1,2,62000.0,11.034905792929415,1,41.0,3,0,1,0,0,0,0,3,3,1,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4,0,1,49.0,1,4,1,0,0,0,4,100000.0,11.51293546492023,2,31.0,2,0,0,0,0,0,0,3,3,0,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2,0,0,28.0,1,3,3,0,0,0,1,30000.0,10.308985993422082,1,11.0,2,0,0,0,0,1,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,50.0,0,2,1,0,0,0,1,40000.0,10.596659732783579,1,41.0,2,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,29.0,0,3,1,0,0,0,2,67500.0,11.119897691565697,1,41.0,2,1,0,1,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,0,0,46.0,0,3,1,0,0,0,2,70000.0,11.156264806643742,1,41.0,2,0,0,0,0,0,0,3,3,1,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,0,1,44.0,1,2,1,1,0,0,5,67000.0,11.112462823634855,1,51.0,2,0,0,0,0,1,0,3,3,1,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,44.0,0,1,2,0,0,0,4,69000.0,11.141876276228,2,61.0,1,1,1,0,1,1,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4,0,1,34.0,1,5,1,0,0,0,2,64000.0,11.06665398721974,1,21.0,2,0,0,0,0,0,0,3,3,0,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,20.0,1,3,3,0,0,0,3,58000.0,10.968215530759236,1,81.0,1,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,57.0,0,3,2,0,0,0,1,30000.0,10.308985993422082,1,81.0,1,1,0,1,0,0,0,3,2,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,0,1,51.0,1,5,1,0,0,0,3,81000.0,11.302216779257382,1,51.0,1,0,1,0,0,0,0,3,2,0,3.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,47.0,1,3,3,0,0,0,1,28000.0,10.239995502805316,1,31.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,47.0,0,3,1,0,0,1,3,50260.0,10.824984707437652,1,31.0,2,0,1,0,0,1,0,3,2,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2,0,1,40.0,0,1,1,0,0,0,3,45000.0,10.714439990727769,1,61.0,2,0,0,0,0,0,0,3,3,2,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,37.0,1,2,1,0,0,0,4,65000.0,11.082157933374816,2,31.0,2,1,0,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,42.0,1,3,3,0,0,0,1,28000.0,10.239995502805316,1,31.0,2,0,0,0,0,0,0,3,3,1,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,47.0,1,4,2,0,0,0,1,30000.0,10.308985993422082,3,51.0,2,1,1,1,1,1,0,3,3,3,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3,0,1,43.0,0,4,1,0,0,0,5,90000.0,11.407576060361786,1,81.0,2,0,0,0,0,0,0,3,3,1,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0,0,75.0,1,3,1,0,1,0,2,51800.0,10.85516473308054,2,7.0,2,0,0,0,0,0,0,2,3,0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,26.0,0,3,1,0,0,0,2,55000.0,10.915106645867503,1,31.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,48.0,1,2,1,0,0,0,3,42000.0,10.645448706505872,1,41.0,2,0,0,0,0,0,0,3,3,1,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3,0,1,59.0,0,1,1,0,0,0,2,40000.0,10.596659732783579,3,61.0,2,0,1,1,0,0,0,3,3,1,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2,0,0,70.0,0,4,3,0,1,0,1,32000.0,10.373522431293592,1,31.0,1,0,1,0,0,0,0,3,3,1,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,79.0,0,2,2,0,1,0,1,31100.0,10.344995251991222,3,51.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,0,53.0,1,3,2,0,0,0,1,45000.0,10.714439990727769,1,31.0,2,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,1,24.0,0,3,3,0,0,0,2,43000.0,10.668978650219241,1,31.0,2,0,0,0,0,1,0,3,3,1,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,0,0,52.0,1,2,2,0,0,0,1,36000.0,10.491301994830229,1,71.0,2,1,0,1,0,0,0,3,3,0,3.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,62.0,1,5,1,0,0,0,3,73000.0,11.19822841866684,1,21.0,1,0,1,0,0,0,0,3,3,2,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,70.0,0,4,1,0,1,0,2,63200.0,11.05407540279458,2,51.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2,0,0,76.0,0,3,2,0,1,1,1,33000.0,10.404293143019792,3,41.0,2,1,1,0,0,0,0,3,3,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,51.0,1,3,3,0,0,0,4,101000.0,11.522885696764481,1,41.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,49.0,0,5,1,0,0,0,5,86000.0,11.362114203075018,2,51.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,0,45.0,0,3,1,0,0,1,4,64600.0,11.075985169527042,1,51.0,2,0,0,0,0,1,0,3,1,3,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,54.0,1,4,1,0,0,0,3,51000.0,10.839600519357369,2,61.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,0,30.0,1,1,1,0,0,0,2,50000.0,10.819798284210286,2,31.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,68.0,1,2,2,0,1,1,2,43500.0,10.680539205318292,1,81.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,29.0,0,2,3,0,0,0,2,38000.0,10.545367754151743,1,51.0,2,0,0,0,1,0,0,3,1,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3,0,0,26.0,1,4,3,0,0,0,1,30020.0,10.309652415758565,1,21.0,2,1,0,0,0,0,0,3,4,1,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,37.0,0,5,3,0,0,1,1,36000.0,10.491301994830229,1,41.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,32.0,1,3,1,0,1,1,2,63220.0,11.054391803423693,1,21.0,1,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,0,0,38.0,1,4,3,0,0,1,2,48300.0,10.785207543360087,1,41.0,2,0,1,0,0,0,0,3,4,0,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2,0,0,67.0,1,1,2,0,1,1,3,79000.0,11.277215789596893,2,31.0,1,0,1,1,1,0,0,3,3,0,3.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0,0,73.0,0,2,3,0,1,1,1,34600.0,10.451637862362272,3,51.0,2,0,0,1,1,0,0,3,1,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0,45.0,1,2,1,0,0,0,4,70000.0,11.156264806643742,3,31.0,1,0,0,0,0,0,0,1,4,0,3.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,0,21.0,0,2,3,0,0,0,3,53000.0,10.87806606028079,1,61.0,1,1,1,1,0,0,0,3,4,1,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4,0,0,42.0,0,5,3,1,0,0,3,78000.0,11.264476926102367,1,11.0,2,0,1,0,0,0,0,3,3,0,3.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,24.0,1,4,3,0,0,0,2,66000.0,11.097425172408931,1,51.0,2,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,54.0,0,2,2,0,0,0,1,30000.0,10.308985993422082,1,102.0,2,0,0,0,0,0,0,3,1,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
4,0,0,24.0,1,3,3,0,0,0,3,76000.0,11.23850177707664,1,21.0,2,0,0,0,0,0,0,3,4,0,3.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,26.0,1,3,3,0,0,0,1,45000.0,10.714439990727769,1,21.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,76.0,0,2,2,0,1,1,1,40000.0,10.596659732783579,1,31.0,1,0,1,1,0,0,0,3,4,1,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,30.0,1,3,3,0,0,0,3,75000.0,11.225256725762893,1,51.0,1,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,32.0,1,2,1,1,0,0,3,72000.0,11.184435286790631,1,21.0,1,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,30.0,0,3,1,1,0,0,5,120000.0,11.695255355062795,1,31.0,1,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,43.0,1,1,1,0,0,0,4,72000.0,11.184435286790631,2,31.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,36.0,1,3,3,0,0,0,1,40000.0,10.596659732783579,1,21.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,67.0,1,2,1,0,1,0,4,54500.0,10.905974329106854,3,81.0,2,1,1,0,0,0,0,3,1,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,21.0,0,3,3,0,0,0,2,60204.0,11.00551068432632,1,51.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,66.0,0,2,2,1,1,0,2,47900.0,10.776891660007811,1,41.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,80.0,0,4,1,0,1,1,3,60400.0,11.008760940077243,2,8.0,1,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,50.0,1,2,3,0,0,1,2,45000.0,10.714439990727769,3,81.0,1,0,0,0,0,0,0,3,1,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,25.0,0,3,1,0,0,0,2,46000.0,10.736418414365376,1,51.0,2,0,1,0,0,0,0,3,1,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,27.0,1,5,2,0,0,0,1,30000.0,10.308985993422082,1,51.0,2,0,0,0,0,0,0,3,1,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,37.0,1,4,1,1,0,0,4,55010.0,10.915288444217275,1,51.0,2,0,0,0,0,0,0,3,1,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3,0,0,52.0,0,5,2,0,0,0,2,54000.0,10.896757843893464,1,61.0,2,0,1,0,0,0,0,3,1,0,3.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,34.0,0,2,3,0,0,0,5,85900.0,11.360950749348124,3,51.0,1,0,0,0,0,0,0,2,4,0,3.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,61.0,0,1,1,0,0,0,4,104000.0,11.552155793461898,1,51.0,2,0,0,0,0,0,0,3,1,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,1,49.0,1,1,2,0,0,0,1,40000.0,10.596659732783579,2,102.0,2,0,1,0,0,0,0,3,1,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,33.0,1,4,1,0,0,0,2,70000.0,11.156264806643742,2,51.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,0,19.0,0,3,3,0,0,0,4,91000.0,11.418625774449598,1,41.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3,0,0,53.0,0,4,3,0,0,0,1,40000.0,10.596659732783579,1,51.0,2,0,0,1,0,0,0,2,4,0,3.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,40.0,0,4,1,1,0,0,5,86200.0,11.364437057512568,1,51.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,46.0,0,3,1,0,0,0,6,95000.0,11.461642696843066,2,81.0,1,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,33.0,1,1,1,1,0,0,4,90000.0,11.407576060361786,1,51.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,32.0,1,2,1,0,0,0,2,53500.0,10.887455624298198,1,51.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,32.0,0,1,1,1,0,0,5,100000.0,11.51293546492023,2,61.0,2,0,0,1,0,1,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3,0,1,33.0,1,5,1,0,0,0,2,45000.0,10.714439990727769,1,2.0,2,0,1,0,0,0,0,3,3,2,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,46.0,1,2,2,0,0,0,1,52000.0,10.859018228147887,1,31.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,51.0,1,2,1,1,0,0,5,107200.0,11.582460855933538,3,81.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,0,0,34.0,1,2,3,0,0,0,1,28000.0,10.239995502805316,1,8.0,2,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,43.0,0,1,1,0,0,0,3,48000.0,10.778977123006351,1,41.0,2,0,0,1,1,0,0,3,3,1,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,70.0,0,5,2,0,1,1,4,82000.0,11.314486721293981,2,7.0,1,1,1,1,0,1,0,1,3,0,3.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,0,28.0,1,2,3,1,0,0,3,50000.0,10.819798284210286,1,61.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,62.0,1,4,1,0,0,0,2,67400.0,11.118415133585586,1,61.0,1,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,0,63.0,0,3,2,0,0,0,3,45600.0,10.727684925086583,3,21.0,1,0,1,1,0,0,0,2,3,1,3.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,37.0,1,1,3,0,0,0,1,40000.0,10.596659732783579,1,41.0,2,0,0,0,0,0,0,3,3,1,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,57.0,1,2,2,1,0,0,3,43000.0,10.668978650219241,3,51.0,1,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,30.0,0,1,1,1,0,0,5,124100.0,11.72885102917796,1,61.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,49.0,0,2,3,0,0,1,1,42000.0,10.645448706505872,1,61.0,2,0,0,0,0,0,0,3,2,1,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,49.0,0,4,2,0,0,0,1,40000.0,10.596659732783579,3,41.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,59.0,1,3,1,0,0,1,5,93070.0,11.44111792172287,1,31.0,1,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,47.0,1,1,3,0,0,0,1,28800.0,10.268165387743457,1,51.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,30.0,0,2,3,0,0,1,2,37000.0,10.518700218288165,1,101.0,1,0,0,1,1,1,0,3,2,1,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,67.0,1,5,2,0,1,0,1,50000.0,10.819798284210286,3,61.0,2,0,0,1,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2,0,0,36.0,1,3,3,0,0,0,2,60000.0,11.002116507732017,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,65.0,1,3,2,0,1,1,1,26700.0,10.192456296870509,3,61.0,2,0,0,0,0,0,0,3,1,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,63.0,1,3,1,0,0,1,2,70000.0,11.156264806643742,2,61.0,2,1,1,1,0,1,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,79.0,1,5,1,0,1,1,3,73200.0,11.200964361058276,3,41.0,2,0,1,0,0,1,0,3,1,1,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,34.0,0,3,3,1,0,0,2,47400.0,10.766398604507042,1,11.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,40.0,0,5,1,0,0,0,4,75000.0,11.225256725762893,1,21.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,85.0,0,2,2,0,1,1,1,48200.0,10.783135046711445,1,21.0,2,0,0,0,0,0,0,3,3,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,60.0,1,3,2,0,0,0,1,38000.0,10.545367754151743,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,42.0,0,2,1,0,0,0,2,43000.0,10.668978650219241,1,61.0,2,0,0,0,0,1,0,3,3,1,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,41.0,0,4,3,0,0,0,2,40000.0,10.596659732783579,2,21.0,2,0,1,0,0,0,0,3,3,1,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,28.0,0,3,1,1,0,0,3,52000.0,10.859018228147887,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,80.0,1,2,2,0,1,1,1,42500.0,10.657282884047461,1,21.0,2,0,0,0,0,0,0,3,4,2,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0,0,66.0,0,4,3,0,1,0,1,50000.0,10.819798284210286,1,51.0,2,1,1,1,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,51.0,0,3,2,1,0,0,4,95000.0,11.461642696843066,1,51.0,2,0,0,1,0,0,0,3,4,2,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,24.0,1,3,1,0,0,0,2,50000.0,10.819798284210286,1,21.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,76.0,0,1,2,0,1,1,3,67200.0,11.1154434073529,1,41.0,2,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,46.0,0,1,3,0,0,0,5,95900.0,11.47107168834584,2,31.0,1,1,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,36.0,1,3,3,0,0,0,1,37000.0,10.518700218288165,1,101.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
