RACE_CATEGORY,LATIN,NON_US_CITIZEN,HH_AGE,MALE,GRAD_CATEGORY,MAR_CATEGORY,YNGKIDS,SENIORS,DISABLED,NUM_MEMBERS,INCOME,LN_INCOME,STAY_CATEGORY,HOUSE_AGE,UNIT_CATEGORY,NOGOODSCHOOL,NOGOODPTRNS,HIGH_PCRIME,HIGH_SCRIME,HIGH_RISK,RENT_CONTROL,HUD_CATEGORY,DIV4,COMPOSITE_HI2,INCOME_CATEGORY,WHITE,BLACK,ASIAN,OTHER_RACE,MARRIED,SEPARATED,NEVER_MARRIED,HUD_HOU,HUD_HCV,HUD_NON,ONE_FAMILY_HOUSE,APARTMENT,MOBILE_HOUSE,DIV4_1,DIV4_2,DIV4_3,DIV4_4,UNDSCHOOL,HIGHSCHOOL,COLLEGE,BACHELOR,MASTER,STAY_0_5,STAY_5_10,STAY_10_MORE
1,0,0,39.0,1,4,3,0,0,0,1,0.0,0.0,1,51.0,2,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,0,20.0,1,2,3,0,0,0,2,0.0,0.0,1,51.0,2,0,1,1,0,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,85.0,0,2,2,0,1,1,1,12100.0,9.401043372798053,1,31.0,2,0,1,0,0,0,0,3,3,0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,32.0,0,3,2,1,0,1,2,9400.0,9.148571345578551,1,41.0,2,1,0,0,0,1,0,1,3,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,59.0,1,3,2,0,0,0,1,0.0,0.0,1,91.0,2,0,0,1,1,1,0,2,3,2,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,63.0,1,3,2,0,0,0,4,26000.0,10.165890277802454,1,41.0,1,1,0,1,1,0,0,3,3,1,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,64.0,0,3,3,0,0,0,1,8400.0,9.036106025364846,3,61.0,2,1,1,1,1,0,0,1,3,1,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,30.0,1,1,3,0,0,0,3,0.0,0.0,1,41.0,1,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,42.0,1,1,3,0,0,0,1,11000.0,9.305741456739435,1,61.0,1,1,1,1,0,0,0,2,3,1,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,38.0,0,1,3,0,0,0,1,800.0,6.68586094706836,1,61.0,2,0,0,0,0,0,0,1,3,2,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,47.0,1,3,3,0,0,1,1,10200.0,9.23024103368252,1,21.0,2,0,0,0,0,0,0,2,3,0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,49.0,1,5,2,1,0,0,4,14000.0,9.546884034617925,1,41.0,1,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,38.0,0,3,2,0,0,1,4,11000.0,9.305741456739435,1,71.0,1,0,1,1,1,0,0,3,3,1,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,0,0,54.0,0,1,2,0,0,1,1,11500.0,9.350189267092581,1,41.0,2,0,1,1,1,0,0,1,3,3,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,47.0,0,1,3,0,0,0,2,9500.0,9.15915233520675,1,8.0,1,0,0,1,1,1,0,2,3,2,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,76.0,0,3,2,0,1,1,2,13940.0,9.542589417753089,2,31.0,2,0,1,0,0,0,0,2,3,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,26.0,1,3,3,0,0,0,1,0.0,0.0,1,61.0,2,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,54.0,0,4,2,0,0,1,5,27200.0,10.211009016314167,3,71.0,1,0,0,0,0,0,0,2,1,0,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4,0,0,66.0,0,1,2,0,1,0,1,1200.0,7.0909098220799835,2,71.0,1,0,0,0,0,0,0,3,1,3,1.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,64.0,0,2,2,0,0,1,1,800.0,6.68586094706836,2,71.0,1,0,1,1,0,1,0,1,3,2,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,65.0,0,4,2,0,1,1,1,10300.0,9.239996256883693,3,51.0,2,0,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0,0,49.0,0,2,2,0,0,1,1,6300.0,8.748463629942055,3,51.0,1,0,0,1,0,1,0,2,3,3,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,0,0,76.0,1,1,2,0,1,0,1,9000.0,9.105090961257085,3,51.0,2,0,1,0,0,0,0,1,3,2,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2,0,0,33.0,0,1,3,1,0,0,3,620.0,6.431331081933479,1,51.0,2,0,1,1,1,1,0,1,3,2,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,80.0,0,1,3,0,1,1,1,9800.0,9.19023970026918,3,31.0,2,0,0,1,0,1,0,2,3,1,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,53.0,0,2,2,0,0,0,2,10800.0,9.287394001418473,2,91.0,2,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2,0,0,20.0,1,2,3,0,0,0,2,10000.0,9.210440366976517,1,51.0,2,0,1,1,1,0,0,1,3,0,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,33.0,0,2,2,1,0,1,4,15000.0,9.61587214452889,2,11.0,1,0,0,1,1,1,0,2,3,2,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,80.0,0,1,1,0,1,1,2,11500.0,9.350189267092581,3,41.0,2,0,0,0,0,0,0,1,1,0,1.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,38.0,0,3,1,0,0,0,8,40000.0,10.596659732783579,3,51.0,2,0,1,0,0,0,0,3,3,1,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,0,0,61.0,1,1,2,0,0,0,2,15600.0,9.65509029374725,1,51.0,2,0,1,0,0,0,0,3,3,2,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,40.0,0,2,2,0,0,0,3,19000.0,9.852246888342531,1,31.0,2,0,1,1,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,75.0,0,1,2,0,1,1,1,9810.0,9.19125948416339,1,31.0,2,0,0,0,0,0,0,1,3,0,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,53.0,0,3,3,0,0,1,1,12000.0,9.392745258631441,3,71.0,1,0,0,1,0,0,0,2,4,3,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,69.0,0,2,2,0,1,1,1,10004.0,9.210840247017833,1,41.0,2,0,1,1,0,0,0,1,3,1,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,29.0,1,1,1,1,0,0,5,19000.0,9.852246888342531,1,31.0,3,1,0,0,0,0,0,3,3,2,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,33.0,0,4,3,0,0,0,5,0.0,0.0,1,61.0,1,0,0,1,1,1,0,1,1,2,1.0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,50.0,1,3,3,0,1,0,7,31800.0,10.367253014814716,1,31.0,3,0,1,0,0,0,0,3,3,3,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,75.0,0,2,2,0,1,0,2,1800.0,7.496097345175956,3,41.0,3,1,1,0,0,0,0,3,3,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,0,0,33.0,0,2,3,1,0,0,5,25000.0,10.12667110305036,1,31.0,3,0,0,0,0,0,0,3,3,2,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,80.0,0,2,2,0,1,1,1,9100.0,9.116139576577355,1,21.0,2,0,1,0,0,0,0,3,1,2,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,35.0,0,3,3,0,0,0,5,31000.0,10.34177474101152,1,41.0,1,0,0,1,0,0,0,3,4,2,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,31.0,1,3,1,0,0,0,3,13200.0,9.488047863280759,2,41.0,3,1,1,1,1,0,0,3,4,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2,0,0,41.0,0,1,3,1,0,1,3,800.0,6.68586094706836,1,71.0,1,0,0,1,1,0,1,2,1,3,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3,0,0,27.0,0,2,3,0,0,0,2,0.0,0.0,3,102.0,2,0,0,1,0,1,0,3,1,2,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2,0,0,29.0,0,3,3,1,0,0,4,14000.0,9.546884034617925,1,101.0,2,0,0,0,1,1,1,2,1,2,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2,0,0,80.0,0,2,2,0,1,0,1,1700.0,7.438971592395862,2,21.0,2,0,0,0,0,0,0,3,4,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0,0,80.0,1,1,2,0,1,0,1,0.0,0.0,3,61.0,2,0,0,0,0,0,0,1,3,2,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2,0,0,28.0,0,2,3,0,0,0,1,12000.0,9.392745258631441,1,101.0,2,0,0,1,1,0,1,3,1,0,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,41.0,1,2,3,0,0,0,1,950.0,6.85751406254539,3,31.0,2,0,0,1,0,0,0,2,3,2,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,47.0,0,3,2,0,0,1,2,8940.0,9.098402718735318,1,71.0,2,1,0,1,1,0,0,1,4,3,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,60.0,1,3,2,0,0,1,1,2300.0,7.741099090035366,1,81.0,2,0,0,0,0,0,0,3,4,3,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,55.0,0,2,3,0,0,0,1,1050.0,6.957497370876951,1,41.0,2,0,0,1,0,0,0,1,3,2,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,29.0,0,2,3,1,0,0,4,17600.0,9.77571099759397,1,101.0,2,0,0,0,0,0,1,2,1,1,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,0,68.0,1,1,3,0,1,0,1,1380.0,7.2305631534092925,2,102.0,2,0,0,0,0,0,0,1,1,3,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,63.0,0,1,3,0,0,0,1,10800.0,9.287394001418473,2,5.0,2,1,1,0,0,0,0,3,1,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2,0,0,54.0,0,2,2,0,0,0,2,13000.0,9.472781556562168,1,31.0,1,0,1,0,0,0,0,3,3,2,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,26.0,1,4,3,0,0,0,6,0.0,0.0,1,61.0,1,0,0,0,0,0,0,3,1,2,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,77.0,0,2,2,0,1,0,1,1700.0,7.438971592395862,1,51.0,2,0,1,0,0,0,0,1,1,2,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,46.0,1,2,1,0,0,0,5,28000.0,10.239995502805316,2,102.0,2,0,0,0,0,0,0,3,1,2,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1,0,20.0,1,3,3,0,0,0,2,6000.0,8.699681400989514,1,101.0,2,0,0,0,0,1,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,59.0,0,2,3,0,0,1,1,11300.0,9.332646496360152,3,51.0,2,0,0,0,0,0,0,3,1,1,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,80.0,0,4,2,0,1,1,1,11300.0,9.332646496360152,2,71.0,2,0,1,0,0,0,0,1,1,1,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,48.0,0,3,3,0,0,0,1,10000.0,9.210440366976517,3,102.0,2,0,0,0,0,0,0,3,1,3,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,1,34.0,0,1,1,0,0,0,5,13600.0,9.517898598432753,1,31.0,2,0,1,1,0,0,0,3,4,2,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,74.0,0,3,2,0,1,1,1,11300.0,9.332646496360152,2,41.0,2,0,0,0,0,0,0,1,4,1,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,0,45.0,1,2,1,0,0,1,2,7200.0,8.881975184248867,3,71.0,1,0,0,0,0,0,0,3,4,2,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,38.0,0,2,3,0,0,1,5,20000.0,9.90353755128617,2,51.0,1,0,0,0,0,0,0,2,1,2,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1,0,40.0,0,3,3,0,0,1,5,20000.0,9.90353755128617,3,61.0,1,0,0,1,0,0,0,2,4,1,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4,1,0,63.0,0,2,2,0,0,0,1,10000.0,9.210440366976517,1,41.0,2,0,0,1,0,0,0,3,4,2,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,65.0,0,1,2,0,1,0,1,7400.0,8.909370405197466,1,31.0,2,0,0,0,0,0,0,1,1,2,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,27.0,0,2,1,1,0,0,4,6600.0,8.79497643168877,1,51.0,2,1,0,1,0,0,0,2,1,3,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,47.0,0,1,3,0,0,0,8,5000.0,8.517393171418904,2,31.0,1,1,0,0,0,0,0,2,4,2,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,57.0,1,2,1,0,0,1,3,16400.0,9.70509758756311,3,21.0,2,0,1,1,0,0,0,2,4,2,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,76.0,1,3,2,0,1,1,1,11680.0,9.365718869155696,1,31.0,2,0,1,0,0,0,0,1,1,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,44.0,0,3,3,0,0,1,2,16990.0,9.740439071085758,3,41.0,1,0,0,0,0,0,0,3,4,3,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4,0,0,67.0,0,3,2,0,1,1,1,11700.0,9.367429587218957,1,101.0,2,0,0,0,0,0,1,2,4,0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,74.0,0,2,2,0,1,0,1,9880.0,9.198369000194964,3,41.0,2,0,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,64.0,0,2,2,0,0,1,1,8900.0,9.093918908958932,1,61.0,2,0,1,1,0,0,0,1,3,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,36.0,0,2,3,0,0,0,4,1200.0,7.0909098220799835,1,61.0,2,0,1,0,0,0,0,1,3,2,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,69.0,0,1,2,0,1,0,1,1000.0,6.90875477931522,3,51.0,1,0,0,0,0,0,0,1,3,2,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,36.0,0,3,3,0,0,0,1,8400.0,9.036106025364846,3,31.0,2,0,0,1,0,0,0,2,2,2,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,79.0,0,3,3,0,1,0,1,1200.0,7.0909098220799835,3,21.0,2,0,1,0,0,0,0,2,3,3,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,64.0,1,1,3,0,0,0,1,9500.0,9.15915233520675,2,61.0,2,0,1,0,0,0,0,1,3,0,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0,0,64.0,0,2,3,0,0,0,1,13300.0,9.495594499353297,1,51.0,2,0,1,0,0,0,0,3,3,2,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,62.0,0,3,2,0,0,0,1,9200.0,9.127067452782361,2,31.0,2,0,0,0,0,0,0,1,3,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2,0,0,71.0,0,2,2,0,1,0,1,12000.0,9.392745258631441,3,11.0,3,0,1,0,0,0,0,2,3,2,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,38.0,0,3,3,1,0,1,5,10600.0,9.268703615273097,2,71.0,1,1,0,1,0,0,0,2,2,3,1.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,0,0,22.0,0,1,3,1,0,0,4,6000.0,8.699681400989514,1,31.0,2,0,1,0,0,0,0,1,3,2,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,66.0,0,1,3,0,1,1,1,9500.0,9.15915233520675,2,51.0,2,0,0,0,0,1,0,2,3,0,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,19.0,0,2,3,0,0,0,1,12000.0,9.392745258631441,1,51.0,2,0,0,0,0,0,0,3,4,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,38.0,0,2,1,0,0,0,1,0.0,0.0,2,101.0,1,0,0,0,0,0,0,3,4,2,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0,0,61.0,0,3,2,0,0,1,1,10700.0,9.278092474027002,1,71.0,2,0,0,0,0,0,0,1,2,2,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,32.0,0,1,1,1,0,0,5,15000.0,9.61587214452889,1,41.0,1,0,1,1,1,0,0,3,3,2,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,63.0,0,3,3,0,0,0,1,11900.0,9.38437770918244,3,51.0,2,0,1,0,0,0,0,2,4,0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,59.0,1,3,3,0,0,0,1,420.0,6.042632833682381,2,51.0,2,0,0,0,0,0,0,2,4,2,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,75.0,0,3,2,0,1,1,4,12000.0,9.392745258631441,1,81.0,1,0,1,0,0,0,0,3,2,2,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,38.0,1,2,3,1,0,0,5,20900.0,9.94755228369823,1,8.0,2,0,0,1,1,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4,0,0,48.0,0,5,2,0,0,0,1,9100.0,9.116139576577355,1,41.0,2,0,0,0,0,0,0,3,3,2,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,22.0,0,2,3,1,0,0,3,12700.0,9.44943600950432,1,5.0,2,0,0,0,0,0,0,1,1,0,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,77.0,0,3,2,0,1,1,1,12000.0,9.392745258631441,1,61.0,2,0,0,0,0,0,0,1,2,2,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,80.0,1,2,2,0,1,1,1,9800.0,9.19023970026918,3,71.0,2,0,0,1,0,0,0,2,4,3,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,63.0,1,2,2,0,0,0,1,13500.0,9.510519035757246,1,51.0,2,0,0,0,0,0,0,1,4,0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,20.0,1,2,3,0,0,0,1,0.0,0.0,1,102.0,2,0,0,1,1,0,0,1,4,2,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3,0,0,85.0,0,2,2,0,1,1,1,1180.0,7.074116816197362,3,51.0,2,0,0,0,0,0,0,1,3,2,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,19.0,1,2,3,0,0,0,1,0.0,0.0,1,21.0,2,0,1,0,0,0,0,2,3,2,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,71.0,0,2,2,0,1,0,1,11100.0,9.314790473332646,1,51.0,2,0,1,0,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,79.0,0,1,2,0,1,1,1,12000.0,9.392745258631441,1,102.0,2,0,0,0,0,0,0,1,3,0,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,22.0,0,2,3,1,0,0,2,4800.0,8.476579508530941,1,51.0,2,0,1,1,0,0,0,1,3,2,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,27.0,0,2,2,1,0,0,6,19000.0,9.852246888342531,1,51.0,1,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,23.0,1,2,3,1,0,0,3,20000.0,9.90353755128617,1,51.0,2,1,0,0,0,0,0,3,3,2,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,80.0,0,1,2,0,1,0,1,940.0,6.846943139585379,3,21.0,2,0,0,0,0,0,0,1,3,2,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2,0,0,44.0,1,2,3,0,0,0,1,0.0,0.0,1,71.0,1,0,0,1,1,0,0,1,3,2,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,65.0,0,3,2,0,1,1,1,800.0,6.68586094706836,1,51.0,1,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,40.0,0,3,1,0,0,0,5,30700.0,10.332050506334692,2,61.0,2,0,1,0,0,0,0,3,3,0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,34.0,0,3,3,0,0,0,1,3700.0,8.216358332386156,1,71.0,1,0,0,0,0,0,0,3,3,2,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
